HDFC Focused Fund - IDCW PLAN	25.724
HSBC Focused Fund - Direct Growth	26.7729
HSBC Focused Fund - Direct IDCW	21.7486
HSBC Focused Fund - Regular Growth	24.919
HSBC Focused Fund - Regular IDCW	17.6186
ICICI Prudential Focused Equity Fund - Direct Plan - Growth	105.82
ICICI Prudential Focused Equity Fund - Direct Plan - IDCW	61.61
ICICI Prudential Focused Equity Fund - Growth	92.19
ICICI Prudential Focused Equity Fund - IDCW	27.16
Invesco India Focused Fund - Direct Plan - Growth	30.41
Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment)	24.76
Invesco India Focused Fund - Growth	28.22
Invesco India Focused Fund - IDCW (Payout / Reinvestment)	22.72
ITI Focused Fund - Direct Plan - Growth	15.4951
ITI Focused Fund - Direct Plan - IDCW	15.4951
ITI Focused Fund - Regular Plan - Growth	14.8719
ITI Focused Fund - Regular Plan - IDCW	14.8719
JM Focused Fund (Direct)  - Growth Option	23.0178
JM Focused Fund (Direct) -  IDCW	22.5581
JM Focused Fund (Regular) - Growth Option	19.6805
JM Focused Fund (Regular) - IDCW	19.6797
Kotak Focused Fund- Direct Plan- Growth option	27.865
Kotak Focused Fund- Regular plan _ Growth Option	25.308
Kotak Focused Fund- Regular Plan-Income Distribution cum capital withdrawal option	25.309
Kotak Focused Fund-Direct Plan- Income Distribution cum capital withdrawal option	27.866
LIC MF Focused Fund-Direct Plan-Growth	23.7179
LIC MF Focused Fund-Direct Plan-IDCW	23.6966
LIC MF Focused Fund-Regular Plan-Growth	21.5643
LIC MF Focused Fund-Regular Plan-IDCW	21.5641
Mahindra Manulife Focused Fund - Direct Plan - IDCW	20.9076
Mahindra Manulife Focused Fund - Direct Plan -Growth	28.5345
Mahindra Manulife Focused Fund - Regular Plan - Growth	26.0713
Mahindra Manulife Focused Fund - Regular Plan - IDCW	18.8101
Mirae Asset Focused Fund Direct IDCW	25.875
Mirae Asset Focused Fund Direct Plan Growth	28.131
Mirae Asset Focused Fund Regular IDCW	23.734
Mirae Asset Focused Fund Regular Plan Growth	25.817
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option	49.0992
Motilal Oswal Focused 25 Fund (MOF25)- Regular Plan Growth Option	41.9407
Motilal Oswal Focused 25 Fund Direct - IDCW Payout/Reinvestment	21.6843
Motilal Oswal Focused 25 Fund Regular - IDCW Payout/Reinvestment	18.6030
NIPPON INDIA FOCUSED  FUND - DIRECT Plan - IDCW Option	47.3564
NIPPON INDIA FOCUSED  FUND - IDCW OPTION	34.4826
Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option	131.7843
Nippon India Focused Fund -Growth Plan -Growth Option	119.6629
Old Bridge Focused Fund - Direct Growth	11.66
Old Bridge Focused Fund - Direct IDCW	11.66
Old Bridge Focused Fund - Regular Growth	11.47
Old Bridge Focused Fund - Regular IDCW	11.47
quant Focused Fund - Growth Option - Regular Plan	83.3016
quant Focused Fund - Growth Option-Direct Plan	92.5903
quant Focused Fund - IDCW Option - Direct Plan	54.1265
quant Focused Fund - IDCW Option - Regular Plan	61.9383
SBI Focused Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	97.0962
SBI FOCUSED FUND - DIRECT PLAN -GROWTH	398.4411
SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	64.8450
SBI FOCUSED FUND - REGULAR PLAN -GROWTH	354.5209
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option	175.9874
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW)	44.7508
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW)	41.1015
Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option	158.7149
TATA Focused Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option	25.4633
TATA Focused Fund Direct Plan - Reinvestment of Income Distribution cum capital withdrawal option	25.4633
TATA Focused Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option	23.1326
TATA Focused Fund Regular Plan - Reinvestment of Income Distribution cum capital withdrawal option	23.1326
Tata Focused Fund-Direct Plan-Growth	25.4633
Tata Focused Fund-Regular Plan-Growth	23.1326
Union Focused Fund - Direct Plan - Growth Option	27.21
Union Focused Fund - Direct Plan - IDCW Option	27.21
Union Focused Fund - Regular Plan - Growth Option	25.67
Union Focused Fund - Regular Plan - IDCW Option	25.67
UTI Focused Fund - Direct Plan - Growth Option	16.417
UTI Focused Fund - Direct Plan - IDCW Payout Option	16.4166
UTI Focused Fund - Regular Plan - Growth Option	15.4356
UTI Focused Fund - Regular Plan - IDCW Payout Option	15.4357
Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan	992.66
Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth	891.58
Aditya Birla Sun Life Large & Mid Cap Fund -Direct - IDCW	212.73
Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW	138.28
Axis Large & Mid Cap Fund - Direct Plan - Growth	35.99
Axis Large & Mid Cap Fund - Direct Plan - IDCW	26.05
Axis Large & Mid Cap Fund - Regular Plan - Growth	32.62
Axis Large & Mid Cap Fund - Regular Plan - IDCW	20.53
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- Growth	12.312
Bajaj Finserv Large and Mid Cap Fund- Direct Plan- IDCW	12.312
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- Growth	12.036
Bajaj Finserv Large and Mid Cap Fund- Regular Plan- IDCW	12.036
Bandhan Large & Mid Cap Fund - Direct Plan - Growth	155.416
Bandhan Large & Mid Cap Fund - Direct Plan - IDCW	38.172
Bandhan Large & Mid Cap Fund - Regular Plan - Growth	133.126
Bandhan Large & Mid Cap Fund - Regular Plan - IDCW	29.070
BANK OF INDIA Large & Mid Cap Fund Direct  Plan- Quarterly IDCW	27.45
BANK OF INDIA Large & Mid Cap Fund Direct Plan- Bonus	51.04
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Growth	98.84
BANK OF INDIA Large & Mid Cap Fund Direct Plan-Regular IDCW	27.04
BANK OF INDIA Large & Mid Cap Fund Eco Plan- Growth	94.57
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Bonus	94.57
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Quarterly IDCW	26.68
BANK OF INDIA Large & Mid Cap Fund Eco Plan-Regular IDCW	26.48
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Growth	85.94
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Quarterly IDCW	31.30
BANK OF INDIA Large & Mid Cap Fund Regular Plan- Regular IDCW	25.65
BANK OF INDIA Large & Mid Cap Fund Regular Plan-Bonus	85.93
Baroda BNP Paribas Large and Mid Cap Fund- Direct Plan -Growth Option	28.3948
Baroda BNP Paribas Large and Mid Cap Fund-Direct Plan-IDCW Option	21.7604
Baroda BNP Paribas Large and Mid Cap Fund-Regular Plan-Growth Option	26.3835
Baroda BNP Paribas Large and Mid Cap Fund-Regular plan-IDCW Option	19.0204
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - GROWTH OPTION	298.1400
CANARA ROBECO LARGE AND MID CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	135.4100
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - GROWTH OPTION	260.0100
CANARA ROBECO LARGE AND MID CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	88.8900
DSP Large & Mid Cap Fund - Direct Plan - Growth	674.984
DSP Large & Mid Cap Fund - Direct Plan - IDCW	109.480
DSP Large & Mid Cap Fund - Regular Plan - Growth	603.405
DSP Large & Mid Cap Fund - Regular Plan - IDCW	38.357
Edelweiss Large & Mid Cap Fund - Direct Plan - Growth Option	100.751
Edelweiss Large & Mid Cap Fund - Regular Plan - Growth Option	85.483
Edelweiss Large and Mid Cap Fund - Direct Plan - IDCW Option	39.08
Edelweiss Large and Mid Cap Fund - Regular Plan - IDCW Option	32.602
Franklin India Large & Mid Cap Fund - Direct - Growth	210.6707
Franklin India Large & Mid cap Fund - Direct - IDCW	24.9978
Franklin India Large & Mid Cap Fund - Growth Plan	191.5849
Franklin India Large & Mid Cap Fund - IDCW	21.8599
HDFC Large and Mid Cap Fund - Growth Option	335.497
HDFC Large and Mid Cap Fund - Growth Option - Direct Plan	353.147
HDFC Large and Mid Cap Fund - IDCW Option	36.925
HDFC Large and Mid Cap Fund - IDCW Option - Direct Plan	48.29
Helios Large & Mid Cap Fund - Direct Plan - Growth Option	10.76
Helios Large & Mid Cap Fund - Direct Plan - IDCW Option	10.77
Helios Large & Mid Cap Fund - Regular Plan - Growth Option	10.62
Helios Large & Mid Cap Fund - Regular Plan - IDCW Option	10.61
HSBC Large & Mid Cap Fund - Direct Growth	29.4456
HSBC Large & Mid Cap Fund - Direct IDCW	22.5275
HSBC Large & Mid Cap Fund - Regular Growth	26.9077
HSBC Large & Mid Cap Fund - Regular IDCW	20.5119
ICICI Prudential Large & Mid Cap Fund - Direct Plan - Growth	1117.37
ICICI Prudential Large & Mid Cap Fund - Direct Plan - IDCW	54.85
ICICI Prudential Large & Mid Cap Fund - Growth	998.96
ICICI Prudential Large & Mid Cap Fund - IDCW	31.97
Invesco India Large & Mid Cap Fund - Direct Plan - Growth	120.52
Invesco India Large & Mid Cap Fund - Direct Plan - IDCW (Payout / Reinvestment)	55.88
Invesco India Large & Mid Cap Fund - Growth	101.66
Invesco India Large & Mid Cap Fund - IDCW (Payout / Reinvestment)	45.7
ITI Large & Midcap Fund - Direct Plan - Growth	9.6526
ITI Large & Midcap Fund - Direct Plan - IDCW Option	9.6526
ITI Large & Midcap Fund - Regular Plan - Growth	9.4898
ITI Large & Midcap Fund - Regular Plan - IDCW Option	9.4898
JM Large & Mid Cap Fund (Direct) - Growth Option	10.1995
JM Large & Mid Cap Fund (Direct) - IDCW	10.1995
JM Large & Mid Cap Fund (Regular) - Growth Option	10.1785
JM Large & Mid Cap Fund (Regular) - IDCW	10.1785
Kotak Large & Midcap Fund - Direct- Growth	387
Kotak Large & Midcap Fund - Growth-Regular	336.652
Kotak Large & Midcap Fund - IDCW-Direct	68.289
Kotak Large & Midcap Fund - IDCW-Regular	58.733
LIC MF Large & Mid Cap Fund-Direct Plan-Growth	43.8465
LIC MF Large & Mid Cap Fund-Direct Plan-IDCW	34.7887
LIC MF Large & Mid Cap Fund-Regular Plan-Growth	38.0386
LIC MF Large & Mid Cap Fund-Regular Plan-IDCW	30.798
Mahindra Manulife Large & Mid Cap Fund - Direct Plan - IDCW	22.6561
Mahindra Manulife Large & Mid Cap Fund - Direct Plan -Growth	29.1597
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - Growth	26.4104
Mahindra Manulife Large & Mid Cap Fund - Regular Plan - IDCW	20.1389
Mirae Asset Large & Midcap Fund - Direct Plan - Growth	167.925
Mirae Asset Large & Midcap Fund - Direct Plan - IDCW	84.837
Mirae Asset Large & Midcap Fund - Regular Plan - Growth	149.033
Mirae Asset Large & Midcap Fund - Regular Plan - IDCW	49.401
Motilal Oswal Large and Midcap Fund - Direct Plan Growth	36.3229
Motilal Oswal Large and Midcap Fund - Regular Plan Growth	33.2561
Motilal Oswal Large and Midcap Fund Direct - IDCW Payout/Reinvestment	27.6001
Motilal Oswal Large and Midcap Fund Regular - IDCW Payout/Reinvestment	25.3882
Navi Large & Midcap Fund - Direct Annual IDCW Payout	40.9116
Navi Large & Midcap Fund - Direct Half Yearly IDCW Payout	40.9476
Navi Large & Midcap Fund - Direct Normal IDCW Payout	41.0493
Navi Large & Midcap Fund - Regular Annual IDCW payout	35.6513
NAVI Large & Midcap Fund - Regular Half Yearly IDCW Payout	34.6721
Navi Large & Midcap Fund - Regular Normal IDCW Payout	34.6593
Navi Large & Midcap Fund- Direct Plan- Growth Option	41.5517
Navi Large & Midcap Fund- Regular Plan- Growth Option	34.6634
NIPPON INDIA VISION FUND - IDCW Option	65.6004
Nippon India Vision Fund-GROWTH PLAN-Bonus Option	245.8421
Nippon India Vision Fund-GROWTH PLAN-Growth Option	1459.6339
NIPPON INDIA VISION LARGE & MID CAP  FUND - DIRECT Plan - IDCW Option	74.2251
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Bonus Option	266.2649
Nippon India Vision Large & Mid Cap Fund - Direct Plan Growth Plan - Growth Option	1570.5000
Nippon India Vision Large & Mid Cap Fund Institutional Dividend Plan	258.7308
PGIM India Large and Midcap Fund - Direct Plan - Growth Option	12.84
PGIM India Large and Midcap Fund - Direct Plan - IDCW option	12.25
PGIM India Large and Midcap Fund - Regular Plan - Growth Option	12.49
PGIM India Large and Midcap Fund - Regular Plan - IDCW Option	12.2
quant Large & Mid Cap Fund - Bonus Option - Regular Plan	110.3628
quant Large & Mid Cap Fund - Bonus Option-Direct Plan	110.3628
quant Large & Mid Cap Fund - Growth Option	110.1186
quant Large & Mid Cap Fund - Growth Option-Direct Plan	120.7355
quant Large & Mid Cap Fund - IDCW Option - Direct Plan	56.2317
quant Large & Mid Cap Fund - IDCW Option - Regular Plan	67.216
Samco Large & Mid Cap Fund - Direct Plan - Growth Option	9.40
Samco Large & Mid Cap Fund - Regular Plan - Growth Option	9.37
SBI Large & Midcap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	350.5313
SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	279.7502
SBI LARGE & MIDCAP FUND -DIRECT PLAN -Growth	672.5209
SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth	619.2085
Sundaram Large and Midcap Direct Plan - Income Distribution cum Capital Withdrawal (IDCW)	35.1272
Sundaram Large and Midcap Fund Direct Plan - Growth	95.0290
Sundaram Large and Midcap Fund Regular Plan - Growth	84.3743
Sundaram Large and Midcap Regular Plan - Income Distribution cum Capital Withdrawal (IDCW)	30.5288
Tata Large & MId Cap Fund -Direct Plan- Growth Option	585.0150
Tata Large & Mid Cap Fund Direct Plan - Payout of IDCW Option	114.6215
Tata Large & Mid Cap Fund Regular Plan - Payout of IDCW Option	82.5807
Tata Large & Mid Cap Fund- Regular Plan - Growth Option	512.3130
Union Large & Midcap Fund - Direct Plan - Growth Option	27.50
Union Large & Midcap Fund - Direct Plan - IDCW Option	27.50
Union Large & Midcap Fund - Regular Plan - Growth Option	25.63
Union Large & Midcap Fund - Regular Plan - IDCW Option	25.63
UTI Large & Mid Cap Fund - Direct Plan - Growth Option	189.0683
UTI Large & Mid Cap Fund - Direct Plan - IDCW	92.9099
UTI Large & Mid Cap Fund - Regular Plan - Growth Option	176.284
UTI Large & Mid Cap Fund - Regular Plan - IDCW	85.8779
Whiteoak Capital Large & Mid Cap Fund Direct Plan Growth	13.359
Whiteoak Capital Large & Mid Cap Fund Regular Plan Growth	12.989
Aditya Birla Sun Life Large Cap Fund - Growth - Direct Plan	577.35
Aditya Birla Sun Life Large Cap Fund-DIRECT - IDCW	98.68
Aditya Birla Sun Life Large Cap Fund-Growth	521.99
Aditya Birla Sun Life Large Cap Fund-Regular - IDCW	41.29
Axis Large Cap Fund - Direct Plan - Growth	69.61
Axis Large Cap Fund - Direct Plan - IDCW	27.20
Axis Large Cap Fund - Regular Plan - Growth	60.45
Axis Large Cap Fund - Regular Plan - IDCW	19.09
BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - GROWTH	9.996
BAJAJ FINSERV LARGE CAP FUND - DIRECT PLAN - IDCW	9.996
BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - GROWTH	9.840
BAJAJ FINSERV LARGE CAP FUND - REGULAR PLAN - IDCW	9.840
BANDHAN Large Cap Fund - Regular Plan - Growth	76.575
BANDHAN Large Cap Fund - Regular Plan - IDCW	22.519
BANDHAN Large Cap Fund-Direct Plan-Growth	88.084
BANDHAN Large Cap Fund-Direct Plan-IDCW	29.582
BANK OF INDIA Large Cap Fund Direct Plan Growth	16.64
BANK OF INDIA Large Cap Fund Direct Plan IDCW	16.61
BANK OF INDIA Large Cap Fund Regular Plan Growth	15.78
BANK OF INDIA Large Cap Fund Regular Plan IDCW	15.78
BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - Growth Option	250.6002
BARODA BNP PARIBAS LARGE CAP Fund - Direct Plan - IDCW Option	27.8288
BARODA BNP PARIBAS LARGE CAP Fund - Regular Plan - IDCW Option	23.1259
BARODA BNP PARIBAS LARGE CAP Fund- Regular Plan - Growth Option	216.9111
CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - GROWTH OPTION	72.3800
CANARA ROBECO LARGE CAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment)	55.5100
CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - GROWTH OPTION	62.5500
CANARA ROBECO LARGE CAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment)	30.4000
DSP Large Cap Fund - Direct Plan - Growth	509.255
DSP Large Cap Fund - Direct Plan - IDCW	29.749
DSP Large Cap Fund - Regular Plan - Growth	465.409
DSP Large Cap Fund - Regular Plan - IDCW	25.846
Edelweiss Large Cap Fund - Direct Plan - IDCW Option	39.76
Edelweiss Large Cap Fund - Direct Plan-Growth option	95.21
Edelweiss Large Cap Fund - Plan B - IDCW Option	84.26
Edelweiss Large Cap Fund - Plan C - IDCW Option	67.17
Edelweiss Large Cap Fund - Regular Plan - Growth Option	82.77
Edelweiss Large Cap Fund - Regular Plan - IDCW Option	28.27
Edelweiss Large Cap Fund -Plan B - Growth option	83.27
Edelweiss Large Cap Fund -Plan C - Growth option	82.18
Franklin India Large Cap Fund - Direct - IDCW	54.7385
Franklin India Large Cap Fund - IDCW	47.1238
Franklin India Large Cap Fund- Direct - Growth	1132.3147
Franklin India Large Cap Fund-Growth	1021.8130
Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Direct Plan - Growth Option	51.27
Groww Largecap Fund (formerly known as Indiabulls Blue Chip Fund) - Regular Plan- Growth Option	42.67
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	29.7
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	28.83
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	22.9
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	28.61
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	24.04
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	25.62
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	24.57
Groww Largecap Fund (formerly known as Indiabulls Bluechip Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment)	25.47
HDFC Large Cap Fund - Growth Option - Direct Plan	1221.897
HDFC Large Cap Fund - Growth Option - Regular Plan	1128.906
HDFC Large Cap Fund - IDCW Option - Direct Plan	67.164
HDFC Large Cap Fund - IDCW Option - Regular Plan	56.989
HSBC Large Cap Fund - Direct Growth	522.2757
HSBC Large Cap Fund - Direct IDCW	43.1336
HSBC Large Cap Fund - Regular Growth	469.803
HSBC Large Cap Fund - Regular IDCW	45.6842
ICICI Prudential Bluechip Fund - Institutional Option - I - Growth	37.59
ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - Direct Plan - IDCW	63.66
ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - Growth	109.91
ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund)  - IDCW	32.18
ICICI Prudential Large Cap Fund (erstwhile Bluechip Fund) - Direct Plan - Growth	120.79
Invesco India Largecap Fund - Direct Plan - Growth	83.18
Invesco India Largecap Fund - Direct Plan - IDCW (Payout / Reinvestment)	36.86
Invesco India Largecap Fund - Growth	69.21
Invesco India Largecap Fund - IDCW (Payout / Reinvestment)	28.74
ITI Large Cap Fund - Direct Plan - Growth Option	19.0036
ITI Large Cap Fund - Direct Plan - IDCW Option	19.0036
ITI Large Cap Fund - Regular Plan - Growth Option	17.2612
ITI Large Cap Fund - Regular Plan - IDCW Option	17.2612
JM Large Cap Fund (Direct) - Annual IDCW	71.7672
JM Large Cap Fund (Direct) - Growth Option	174.2269
JM Large Cap Fund (Direct) - Half Yearly IDCW 	71.2655
JM Large Cap Fund (Direct) - IDCW	69.9501
JM Large Cap Fund (Direct) - Monthly IDCW 	71.1169
JM Large Cap Fund (Direct) - Quarterly IDCW	71.78
JM Large Cap Fund (Regular) - Annual IDCW	30.3323
JM Large Cap Fund (Regular) - Growth Option	151.9485
JM Large Cap Fund (Regular) - Half Yearly IDCW	24.9091
JM Large Cap Fund (Regular) - IDCW 	29.4968
JM Large Cap Fund (Regular) - Monthly IDCW	23.6099
JM Large Cap Fund (Regular) - Quarterly IDCW	34.2906
Kotak Large Cap  Fund - Growth - Direct	652.519
Kotak Large Cap Fund - Growth	566.432
Kotak Large Cap Fund - Payout of Income Distribution cum capital withdrawal option - Direct	86.298
Kotak Large Cap Fund - Payout of Income Distribution cumcapital withdrawal option	73.117
LIC MF Large Cap Fund-Direct Plan-Growth	63.1226
LIC MF Large Cap Fund-Direct Plan-IDCW	39.7511
LIC MF Large Cap Fund-Regular Plan-Growth	55.4526
LIC MF Large Cap Fund-Regular Plan-IDCW	33.4899
Mahindra Manulife Large Cap Fund - Direct Plan - IDCW	19.4285
Mahindra Manulife Large Cap Fund - Direct Plan -Growth	25.6665
Mahindra Manulife Large Cap Fund - Regular Plan - Growth	22.8267
Mahindra Manulife Large Cap Fund - Regular Plan - IDCW	16.7866
Mirae Asset Large Cap Fund - Direct Plan - Growth	126.726
Mirae Asset Large Cap Fund - Growth Plan	112.282
Mirae Asset Large Cap Fund Direct IDCW	71.728
Mirae Asset Large Cap Fund Regular IDCW	31.192
Motilal Oswal Large Cap Direct Plan Growth	14.0616
Motilal Oswal Large Cap Direct Plan IDCW	13.2792
Motilal Oswal Large Cap Regular Plan Growth	13.7693
Motilal Oswal Large Cap Regular Plan IDCW	12.8511
Nippon India Large Cap  Fund- Growth Plan -Growth Option	90.9295
NIPPON INDIA LARGE CAP FUND - DIRECT Plan - IDCW Option	42.3643
Nippon India Large Cap Fund - Direct Plan Growth Plan - Bonus Option	101.5517
Nippon India Large Cap Fund - Direct Plan Growth Plan - Growth Option	101.5517
NIPPON INDIA LARGE CAP FUND - IDCW Option	27.8221
Nippon India Large Cap Fund- Growth Plan Bonus Option	90.9294
Nippon India Large Cap Fund-Institutional Plan Growth Plan Bonus Option	34.1366
PGIM India Large Cap Fund - BONUS OPTION	22.38
PGIM India Large Cap Fund - Direct Plan - Bonus	24.02
PGIM India Large Cap Fund - Direct Plan - Dividend	28.97
PGIM India Large Cap Fund - Direct Plan - Growth	403.74
PGIM India Large Cap Fund - Dividend	20.24
PGIM India Large Cap Fund - Growth	339.61
PGIM India Large Cap Fund Wealth Plan - Growth Option	34.74
PGIM India Large Cap Fund Wealth Plan -Dividend Option	11.63
quant Large Cap Fund - Growth Option - Direct Plan	15.3569
quant Large Cap Fund - Growth Option - Regular Plan	14.6206
quant Large Cap Fund - IDCW Option - Direct Plan	15.4211
quant Large Cap Fund - IDCW Option - Regular Plan	14.5374
Samco Large Cap Fund - Direct Plan - Growth Option	9.64
Samco Large Cap Fund - Regular Plan - Growth Option	9.57
SBI Large Cap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	66.1178
SBI Large Cap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW)	52.2723
SBI Large Cap FUND-DIRECT PLAN -GROWTH	101.8773
SBI Large Cap FUND-REGULAR PLAN GROWTH	91.8858
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip  Fund)  Direct Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	17.5075
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)  Regular Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	16.2641
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Direct Plan - Payout of Income Distribution cum Capital Withdrawal (IDCW)	17.5075
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Reinvestment of Income Distribution cum Capital Withdrawal (IDCW)	16.2641
Sundaram Large Cap Fund (Formerly Known as Sundaram Blue Chip Fund)Direct Plan - Growth	22.4795
Sundaram Large Cap Fund(Formerly Known as Sundaram Blue Chip Fund) Regular Plan - Growth	20.9033
Tata Large Cap Fund -Direct Plan Growth Option	568.8028
Tata Large Cap Fund -Regular Plan - Growth Option	494.8520
Tata Large Cap Fund- Direct Plan - Payout of IDCW Option	129.2216
Tata Large Cap Fund- Regular Plan - Payout of IDCW Option	107.8235
Taurus Large Cap Fund - Direct Plan - Growth	163.92
Taurus Large Cap Fund - Direct Plan - Payout of Income Distribution cum Capital Withdrawal option	72.21
Taurus Large Cap Fund - Regular Plan - Growth	154.91
Taurus Large Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option	67.86
Union Largecap Fund - Direct Plan - Growth Option	24.77
Union Largecap Fund - Direct Plan - IDCW Option	24.77
Union Largecap Fund - Regular Plan - Growth Option	23.28
Union Largecap Fund - Regular Plan - IDCW Option	23.28
UTI Large Cap Fund - Direct Plan - Growth Option	298.9809
UTI Large Cap Fund - Direct Plan - IDCW	65.019
UTI Large Cap Fund - Regular Plan - Growth Option	272.4279
UTI Large Cap Fund - Regular Plan - IDCW	55.157
WhiteOak Capital Large Cap Fund Direct Plan Growth	15.448
WhiteOak Capital Large Cap Fund Direct Plan IDCW	15.448
WhiteOak Capital Large Cap Fund Regular Plan Growth	14.747
WhiteOak Capital Large Cap Fund Regular Plan IDCW	14.747
Aditya Birla Sun Life Midcap Fund - Growth - Direct Plan	864.88
Aditya Birla Sun Life Midcap Fund -DIRECT - IDCW	98.38
Aditya Birla Sun Life Midcap Fund -REGULAR - IDCW	57.6
Aditya Birla Sun Life MIDCAP Fund-Growth	775.54
Axis Midcap Fund - Direct Plan - Growth	131.33
Axis Midcap Fund - Direct Plan - IDCW	55.60
Axis Midcap Fund - Regular Plan - Growth	112.84
Axis Midcap Fund - Regular Plan - IDCW	42.03
BANDHAN MIDCAP FUND - GROWTH - DIRECT PLAN	18.385
BANDHAN MIDCAP FUND - GROWTH - REGULAR PLAN	17.517
BANDHAN MIDCAP FUND - IDCW - DIRECT PLAN	18.371
BANDHAN MIDCAP FUND - IDCW - REGULAR PLAN	17.518
Bank of India Mid Cap Fund - Direct Plan Growth	9.94
Bank of India Mid Cap Fund - Direct Plan IDCW	9.94
Bank of India Mid Cap Fund - Regular Plan Growth	9.94
Bank of India Mid Cap Fund - Regular Plan IDCW	9.94
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - Growth Option	119.4795
BARODA BNP PARIBAS Mid Cap Fund - Direct Plan - IDCW Option	72.1294
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - Growth Option	100.1879
BARODA BNP PARIBAS Mid Cap Fund - Regular Plan - IDCW Option	56.9505
Canara Robeco Mid Cap Fund- Direct Plan- Growth Option	18.0300
Canara Robeco Mid Cap Fund- Direct Plan- IDCW	17.4800
